"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Total infants born","25","384","TOP01","ST05","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Donor egg services","Yes","384","TOP01","ST09","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Donated embryo services","Yes","384","TOP01","ST10","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","384","TOP01","ST11","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","384","TOP01","ST12","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Gestational carrier services","Yes","384","TOP01","ST13","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","SART member","Yes","384","TOP01","ST14","POINT (-111.876 33.5756)"
"2022","AZ","Arizona","IVF Phoenix","John L. Couvaras, MD","9817 N. 95th St, Bldg I, Suite 107","Scottsdale","85258","(602) 765-2229","Open","Clinic Services & Profile","Verified lab accreditation","Yes","384","TOP01","ST15","POINT (-111.876 33.5756)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Total cycles","2714","385","TOP01","ST01","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Fertility preservation cycles","348","385","TOP01","ST02","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Pregnancies","715","385","TOP01","ST03","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Deliveries","601","385","TOP01","ST04","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Total infants born","616","385","TOP01","ST05","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Donor egg services","Yes","385","TOP01","ST09","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Donated embryo services","Yes","385","TOP01","ST10","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","385","TOP01","ST11","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","385","TOP01","ST12","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Gestational carrier services","Yes","385","TOP01","ST13","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","SART member","Yes","385","TOP01","ST14","POINT (-118.379 33.8525)"
"2022","CA","California","Reproductive Partners-Beverly Hills, Redondo Beach & Westminster","Gayane Ambartsumyan, MD, PHD","510 N. Prospect Ave, Suite 202","Redondo Beach","90277","(310) 318-3010","Open","Clinic Services & Profile","Verified lab accreditation","Yes","385","TOP01","ST15","POINT (-118.379 33.8525)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Total cycles","464","386","TOP01","ST01","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Fertility preservation cycles","20","386","TOP01","ST02","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Pregnancies","158","386","TOP01","ST03","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Deliveries","132","386","TOP01","ST04","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Total infants born","138","386","TOP01","ST05","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Donor egg services","No","386","TOP01","ST09","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Donated embryo services","No","386","TOP01","ST10","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","386","TOP01","ST11","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","386","TOP01","ST12","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Gestational carrier services","No","386","TOP01","ST13","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","SART member","Yes","386","TOP01","ST14","POINT (-94.6619 38.9301)"
"2022","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Verified lab accreditation","Yes","386","TOP01","ST15","POINT (-94.6619 38.9301)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Total cycles","388","387","TOP01","ST01","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Fertility preservation cycles","*","387","TOP01","ST02","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Pregnancies","125","387","TOP01","ST03","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Deliveries","79","387","TOP01","ST04","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Total infants born","91","387","TOP01","ST05","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Donor egg services","Yes","387","TOP01","ST09","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Donated embryo services","Yes","387","TOP01","ST10","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","387","TOP01","ST11","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","387","TOP01","ST12","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Gestational carrier services","Yes","387","TOP01","ST13","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","SART member","No","387","TOP01","ST14","POINT (-90.595 38.7971)"
"2022","MO","Missouri","Fertility Partnership","David E. Simckes, MD","5401 Veterans Memorial Pkwy, Suite 201","Saint Peters","63376","(636) 441-7770","Open","Clinic Services & Profile","Verified lab accreditation","No","387","TOP01","ST15","POINT (-90.595 38.7971)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Total cycles","327","388","TOP01","ST01","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Fertility preservation cycles","30","388","TOP01","ST02","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Pregnancies","66","388","TOP01","ST03","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Deliveries","47","388","TOP01","ST04","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Total infants born","49","388","TOP01","ST05","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Donor egg services","Yes","388","TOP01","ST09","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Donated embryo services","No","388","TOP01","ST10","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","388","TOP01","ST11","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","388","TOP01","ST12","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Gestational carrier services","Yes","388","TOP01","ST13","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","SART member","No","388","TOP01","ST14","POINT (-117.766 33.6684)"
"2022","CA","California","Coastal Fertility Medical Center, Inc.","Minh Ho, MD","15500 Sand Canyon Ave, Suite 100","Irvine","92618","(949) 726-0600","Open","Clinic Services & Profile","Verified lab accreditation","Yes","388","TOP01","ST15","POINT (-117.766 33.6684)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Total cycles","979","389","TOP01","ST01","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Fertility preservation cycles","48","389","TOP01","ST02","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Pregnancies","365","389","TOP01","ST03","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Deliveries","305","389","TOP01","ST04","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Total infants born","312","389","TOP01","ST05","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Donor egg services","Yes","389","TOP01","ST09","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Donated embryo services","Yes","389","TOP01","ST10","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","389","TOP01","ST11","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","389","TOP01","ST12","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Gestational carrier services","Yes","389","TOP01","ST13","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","SART member","Yes","389","TOP01","ST14","POINT (-90.257 38.6372)"
"2022","MO","Missouri","Fertility and Reproductive Medicine Center, at Washington University School of Medicine and Barnes-Jewish Hospital","Kenan R. Omurtag, MD","4444 Forest Park Ave, Suite 3100","St. Louis","63108","(314) 286-2400","Open","Clinic Services & Profile","Verified lab accreditation","Yes","389","TOP01","ST15","POINT (-90.257 38.6372)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Total cycles","3202","390","TOP01","ST01","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Fertility preservation cycles","475","390","TOP01","ST02","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Pregnancies","801","390","TOP01","ST03","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Deliveries","688","390","TOP01","ST04","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Total infants born","704","390","TOP01","ST05","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Donor egg services","Yes","390","TOP01","ST09","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Donated embryo services","Yes","390","TOP01","ST10","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","390","TOP01","ST11","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","390","TOP01","ST12","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Gestational carrier services","Yes","390","TOP01","ST13","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","SART member","Yes","390","TOP01","ST14","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Northwestern Fertility and Reproductive Medicine","Mary Ellen Pavone, MD","259 E. Erie St, Suite 2400","Chicago","60611","(312) 695-1364","Open","Clinic Services & Profile","Verified lab accreditation","Yes","390","TOP01","ST15","POINT (-87.6208 41.8939)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Total cycles","184","391","TOP01","ST01","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Fertility preservation cycles","*","391","TOP01","ST02","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Pregnancies","22","391","TOP01","ST03","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Deliveries","12","391","TOP01","ST04","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Total infants born","14","391","TOP01","ST05","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Donor egg services","Yes","391","TOP01","ST09","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Donated embryo services","No","391","TOP01","ST10","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","391","TOP01","ST11","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","391","TOP01","ST12","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Gestational carrier services","Yes","391","TOP01","ST13","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","SART member","Yes","391","TOP01","ST14","POINT (-88.0108 41.8082)"
"2022","IL","Illinois","Midwest Fertility Center","Amos E. Madanes, MD","4333 Main St","Downers Grove","60515","(630) 810-0212","Open","Clinic Services & Profile","Verified lab accreditation","Yes","391","TOP01","ST15","POINT (-88.0108 41.8082)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Total cycles","49","392","TOP01","ST01","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Fertility preservation cycles","9","392","TOP01","ST02","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Pregnancies","7","392","TOP01","ST03","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Deliveries","7","392","TOP01","ST04","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Total infants born","9","392","TOP01","ST05","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Donor egg services","Yes","392","TOP01","ST09","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Donated embryo services","Yes","392","TOP01","ST10","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","392","TOP01","ST11","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","392","TOP01","ST12","POINT (-118.449 34.1585)"
"2022","CA","California","Valley Center for Reproductive Health, Inc., West Coast Women's Reproductive Center","Tina B. Koopersmith, MD","4835 Van Nuys Blvd, Suite 200","Sherman Oaks","91403","(818) 986-1648","Open","Clinic Services & Profile","Gestational carrier services","Yes","392","TOP01","ST13","POINT (-118.449 34.1585)"
