"Year","LocationAbbr","LocationDesc","FacilityName","MedicalDirector","Address","City","Zipcode","Phone","Clinic Status","Topic","SubTopic","Data_Value","ClinicId","TopicId","SubTopicId","Geolocation"
"2021","NA","National","National","None","None","None","None","None","Open","Clinic Services & Profile","Gestational carrier services","90%","9,999","TOP01","ST13",
"2021","GA","Georgia","Shady Grove Fertility-Atlanta","Desiree McCarthy-Keith, MD","5445 Meridian Mark Rd, Suite 270","Atlanta","30342","(404) 843-2229","Open","Clinic Services & Profile","Donated embryo services","Yes","394","TOP01","ST10","POINT (-84.354 33.9036)"
"2021","PA","Pennsylvania","Reproductive Medicine Associates of Philadelphia","Arthur J. Castelbaum, MD","625 Clark Ave, Suite 17B","King of Prussia","19406","(215) 654-1544","Open","Clinic Services & Profile","Gestational carrier services","Yes","146","TOP01","ST13","POINT (-75.4032 40.0973)"
"2021","WI","Wisconsin","Wisconsin Fertility Institute","Elizabeth Pritts, MD","3146 Deming Way","Middleton","53562","(608) 824-0075","Open","Clinic Services & Profile","Total infants born","134","470","TOP01","ST05","POINT (-89.5266 43.1058)"
"2021","NV","Nevada","Nevada Fertility Institute","Cindy Duke, MD, PHD","8530 W. Sunset Rd, Suite 310","Las Vegas","89113","(702) 936-8710","Open","Clinic Services & Profile","Fertility preservation cycles","50","831","TOP01","ST02","POINT (-115.278 36.0714)"
"2021","TN","Tennessee","Fertility Center, LLC","Barry W. Donesky, MD","7407 Ziegler Rd","Chattanooga","37421","(423) 899-0500","Open","Clinic Services & Profile","Total cycles","379","132","TOP01","ST01","POINT (-85.1596 35.0203)"
"2021","AZ","Arizona","Arizona Center for Reproductive Endocrinology and Infertility","Timothy J. Gelety, MD","5190 E. Farness Dr, Suite 114","Tucson","85712","(520) 326-0001","Open","Clinic Services & Profile","Deliveries","54","160","TOP01","ST04","POINT (-110.883 32.2475)"
"2021","PA","Pennsylvania","Family Fertility Center","H. Christina Lee, MD","95 Highland Ave, Suite 100","Bethlehem","18017","(610) 868-8600","Open","Clinic Services & Profile","Total infants born","53","142","TOP01","ST05","POINT (-75.3845 40.6672)"
"2021","TX","Texas","Fertility Specialists of Texas-Lubbock","Jerald Goldstein, MD","3405 22nd St, Suite 300","Lubbock","79410","(806) 788-1212","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","98","TOP01","ST11","POINT (-101.888 33.5747)"
"2021","KS","Kansas","Reproductive Resource Center of Greater Kansas City","Celeste Brabec, MD","6650 W. 110th St, Suite 320","Overland Park","66211","(913) 894-2323","Open","Clinic Services & Profile","Total infants born","145","386","TOP01","ST05","POINT (-94.6619 38.9301)"
"2021","AL","Alabama","Center for Reproductive Medicine","George T. Koulianos, MD","3 Mobile Infirmary Cir, Suite 401","Mobile","36607","(251) 438-4200","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","212","TOP01","ST12","POINT (-88.1029 30.6975)"
"2021","CA","California","Reproductive Fertility Center, LinFertility Family Foundation","James P. Lin, MD","16300 Sand Canyon Ave, Suite 911","Irvine","92618","(949) 453-8600","Open","Clinic Services & Profile","SART member","No","446","TOP01","ST14","POINT (-117.773 33.6604)"
"2021","FL","Florida","IVF Florida Reproductive Associates","David I. Hoffman, MD","3251 N. State Rd 7, Suite 200","Margate","33063","(954) 247-6235","Open","Clinic Services & Profile","Deliveries","460","192","TOP01","ST04","POINT (-80.2008 26.2642)"
"2021","IL","Illinois","Chicago IVF","Joel G. Brasch, MD","5225 Old Orchard Rd, Suite 21","Skokie","60077","(847) 213-5064","Open","Clinic Services & Profile","Total infants born","136","323","TOP01","ST05","POINT (-87.7584 42.0619)"
"2021","MA","Massachusetts","Fertility Centers of New England, Inc., New England Clinics of Reproductive Medicine, Inc.","Danielle Vitiello, MD, PHD","20 Pond Meadow Dr, Suite 101","Reading","01867","(781) 942-7000","Open","Clinic Services & Profile","Total infants born","435","720","TOP01","ST05","POINT (-71.0992 42.5166)"
"2021","CT","Connecticut","Greenwich Fertility and IVF Center, PC","Barry R. Witt, MD","55 Holly Hill Ln, Suite 270","Greenwich","06830","(203) 863-2990","Open","Clinic Services & Profile","Pregnancies","185","313","TOP01","ST03","POINT (-73.6467 41.0163)"
"2021","NY","New York","Hudson Valley Fertility, PLLC","Daniel W. Levine, MD","400 Westage Business Center Dr, Suite 109","Fishkill","12524","(845) 765-0125","Open","Clinic Services & Profile","Total cycles","339","259","TOP01","ST01","POINT (-73.8965 41.5243)"
"2021","TX","Texas","Southwest Center for Reproductive Health, PA","Luis S. Noble, MD","700 S. Mesa Hills Dr","El Paso","79912","(915) 842-9998","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","201","TOP01","ST11","POINT (-106.539 31.8154)"
"2021","NJ","New Jersey","South Jersey Fertility Center","Peter G. Van Deerlin, MD","400 Lippincott Dr, Suite 130","Marlton","08053","(856) 596-2233","Open","Clinic Services & Profile","Fertility preservation cycles","20","43","TOP01","ST02","POINT (-74.9247 39.8847)"
"2021","MS","Mississippi","University of Mississippi Medical Center","John D. Isaacs, MD","2925 Layfair Dr, Room 146","Flowood","39232","(601) 984-5330","Open","Clinic Services & Profile","Gestational carrier services","No","114","TOP01","ST13","POINT (-90.1128 32.3276)"
"2021","MD","Maryland","Endrika Hinton, MD","Endrika L. Hinton, MD","10751 Falls Rd, Suite 302","Lutherville","21093","(410) 616-7777","Open","Clinic Services & Profile","Total cycles","106","419","TOP01","ST01","POINT (-76.6689 39.4203)"
"2021","GA","Georgia","Kindbody Atlanta","Sicily E. Garvin, MD","3005 Peachtree Rd N.E., Suite 100","Atlanta","30305","(470) 765-6347","Open","Clinic Services & Profile","Verified lab accreditation","Yes","878","TOP01","ST15","POINT (-84.3811 33.8367)"
"2021","WV","West Virginia","West Virginia University Center for Reproductive Medicine","Ryan J. Heitmann, DO","1322 Pineview Dr, Suite 2","Morgantown","26505","(304) 598-3100","Open","Clinic Services & Profile","Deliveries","56","418","TOP01","ST04","POINT (-79.9537 39.6627)"
"2021","CA","California","Kindbody-Los Angeles","Meredith Brower, MD","1260 15th St, Suite 1402","Santa Monica","90404","(855) 563-2639","Open","Clinic Services & Profile","Verified lab accreditation","Yes","834","TOP01","ST15","POINT (-118.487 34.0263)"
"2021","KY","Kentucky","Kentucky Fertility Institute, LLC","Robert K. Hunter, MD","4612 Chamberlain Ln, Suite 200","Louisville","40241","(502) 996-4480","Open","Clinic Services & Profile","Donated embryo services","Yes","717","TOP01","ST10","POINT (-85.5672 38.3105)"
"2021","OH","Ohio","SpringCreek Fertility","Jeremy M. Groll, MD","7095 Clyo Rd","Dayton","45459","(937) 458-5084","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","618","TOP01","ST11","POINT (-84.1389 39.6422)"
"2021","CA","California","UCSF Center for Reproductive Health","Marcelle I. Cedars, MD","499 Illinois St, 6th Floor","San Francisco","94158","(415) 353-3040","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","362","TOP01","ST12","POINT (-122.388 37.7658)"
"2021","NY","New York","Boston IVF, The Albany Center","Sonia Elguero, MD","399 Albany Shaker Rd","Loudonville","12211","(518) 434-9759","Open","Clinic Services & Profile","Deliveries","167","507","TOP01","ST04","POINT (-73.7675 42.6974)"
"2021","CA","California","Alex Steinleitner, MD, Inc.","Alex J. Steinleitner, MD","127 Casa St","San Luis Obispo","93405","(805) 543-2228","Open","Clinic Services & Profile","Total cycles","304","301","TOP01","ST01","POINT (-120.665 35.2919)"
"2021","CA","California","California Center for Reproductive Medicine","Lori L. Arnold, MD","477 N. El Camino Real, Suite C310","Encinitas","92024","(760) 274-2000","Open","Clinic Services & Profile","Verified lab accreditation","Yes","135","TOP01","ST15","POINT (-117.261 33.0571)"
"2021","AK","Alaska","Katie Ostrom MD, LLC","Gary Levy, MD","205 W. Fairview Ave","Homer","99603","(907) 235-0555","Open","Clinic Services & Profile","Verified lab accreditation","No","842","TOP01","ST15","POINT (-151.5475 59.6494)"
"2021","MA","Massachusetts","CCRM Boston","Alison E. Zimon, MD","300 Boylston St, Suite 300","Newton","02459","(617) 449-9750","Open","Clinic Services & Profile","Deliveries","404","801","TOP01","ST04","POINT (-71.18 42.3186)"
"2021","CA","California","Santa Barbara Fertility Center","René B. Allen, MD","536 E. Arrellaga St, Suite 201","Santa Barbara","93103","(805) 965-3400","Open","Clinic Services & Profile","Total cycles","281","12","TOP01","ST01","POINT (-119.703 34.4331)"
"2021","MT","Montana","Billings Clinic, Reproductive Medicine and Fertility Care","Colleen Milroy, MD","1045 N. 30th St","Billings","59101","(406) 238-2500","Open","Clinic Services & Profile","Donated embryo services","Yes","614","TOP01","ST10","POINT (-108.517 45.7906)"
"2021","CA","California","Palo Alto Medical Foundation","Mohammad M. Ezzati, MD","2581 Samaritan Dr, Suite 302","San Jose","95124","(800) 597-2234","Open","Clinic Services & Profile","Verified lab accreditation","Yes","101","TOP01","ST15","POINT (-121.949 37.2531)"
"2021","CA","California","Reproductive Sciences Medical Center","Minh N. Ho, MD","3661 Valley Centre Dr, Suite 100","San Diego","92130","(858) 436-7186","Open","Clinic Services & Profile","Donated embryo services","No","602","TOP01","ST10","POINT (-117.234 32.9364)"
"2021","IA","Iowa","University of Iowa Hospitals and Clinics, Center for Advanced Reproductive Care","Rachel B. Mejia, MD","Department of Obstetrics and Gynecology, 1360 N. Dodge St, Suite 2000","Iowa City","52245","(319) 356-8483","Open","Clinic Services & Profile","SART member","Yes","255","TOP01","ST14","POINT (-91.5162 41.6778)"
"2021","TX","Texas","The Center for Reproductive Endocrinology","Walid A. Saleh, MD","7777 Forest Ln, Suite C638","Dallas","75230","(972) 566-6686","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","608","TOP01","ST12","POINT (-96.7744 32.9127)"
"2021","MI","Michigan","Reproductive Medicine Associates of Michigan","Brad T. Miller, MD","130 Town Center Dr, Suite 106","Troy","48084","(248) 619-3100","Open","Clinic Services & Profile","Donor egg services","Yes","320","TOP01","ST09","POINT (-83.1509 42.5682)"
"2021","NJ","New Jersey","South Jersey Fertility Center","Peter G. Van Deerlin, MD","400 Lippincott Dr, Suite 130","Marlton","08053","(856) 596-2233","Open","Clinic Services & Profile","Pregnancies","283","43","TOP01","ST03","POINT (-74.9247 39.8847)"
"2021","CA","California","Reproductive Science Center of the San Francisco Bay Area","Mary D. Hinckley, MD","100 Park Pl, Suite 200","San Ramon","94583","(925) 867-1800","Open","Clinic Services & Profile","Total infants born","906","18","TOP01","ST05","POINT (-121.99 37.7725)"
"2021","WA","Washington","ORM Fertility Bellevue","Elizabeth A. Barbieri, MD","1370 116th Ave N.E., Suite 100","Bellevue","98004","(425) 458-2622","Open","Clinic Services & Profile","Fertility preservation cycles","16","826","TOP01","ST02","POINT (-122.184 47.6219)"
"2021","IL","Illinois","Center for Reproductive Care","Mary W. Molo, MD","1725 W. Harrison St, Suite 408E","Chicago","60612","(312) 942-3835","Open","Clinic Services & Profile","Total infants born","43","57","TOP01","ST05","POINT (-87.6701 41.8729)"
"2021","TX","Texas","Fora Fertility, PLLC","Amanda Skillern, MD","715 W. 34th St","Austin","78705","(512) 956-5006","Open","Clinic Services & Profile","Fertility preservation cycles","86","843","TOP01","ST02","POINT (-97.7427 30.3015)"
"2021","CA","California","San Diego Fertility Center","Sandy Chuan, MD","11425 El Camino Real","San Diego","92130","(858) 794-6363","Open","Clinic Services & Profile","Deliveries","736","705","TOP01","ST04","POINT (-117.237 32.9276)"
"2021","NM","New Mexico","The Fertility Center of New Mexico, LLC","Douglas J. Thompson, MD","201 Cedar St S.E., Suite S1-20","Albuquerque","87106","(505) 248-0000","Open","Clinic Services & Profile","Total infants born","83","263","TOP01","ST05","POINT (-106.635 35.0808)"
"2021","VA","Virginia","Procreate Fertility Center of Virginia","Christian Perez, MD","700 Oak Grove Rd","Chesapeake","23320","(757) 977-8500","Open","Clinic Services & Profile","Total infants born","39","845","TOP01","ST05","POINT (-76.2384 36.7352)"
"2021","AL","Alabama","University of Alabama at Birmingham, Reproductive Endocrinology and Infertility","Deidre D. Gunn, MD","Women and Infants Center-OB/GYN, 1700 6th Ave South, Suite 9103","Birmingham","35233","(205) 934-1030","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","151","TOP01","ST12","POINT (-86.8047 33.506)"
"2021","MI","Michigan","Michigan Reproductive Medicine","Michael S. Mersol-Barg, MD","41000 Woodward Ave, Suite 100E","Bloomfield Hills","48304","(248) 593-6990","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","364","TOP01","ST12","POINT (-83.2485 42.5906)"
"2021","NY","New York","Island Reproductive Services, PC","Eric S. Knochenhauer, MD","237 Richmond Valley Rd","Staten Island","10309","(718) 948-6100","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","73","TOP01","ST12","POINT (-74.2365 40.5216)"
"2021","CA","California","Banafsheh Kashani, MD, Inc.","Banafsheh Kashani, MD","23141 Moulton Pkwy, Suite 205","Laguna Hills","92653","(949) 516-0150","Open","Clinic Services & Profile","Total infants born","15","921","TOP01","ST05","POINT (-117.7319 33.6263)"
"2021","CA","California","CARE for the Bay Area","Karen J. Purcell, MD, PHD","555 Knowles Dr, Suite 212","Los Gatos","95032","(408) 628-0783","Open","Clinic Services & Profile","SART member","Yes","280","TOP01","ST14","POINT (-121.966 37.262)"
"2021","MS","Mississippi","Positive Steps Fertility","John P. Parry, MD","149 Fountains Blvd","Madison","39110","(833) 767-7837","Open","Clinic Services & Profile","Total infants born","103","809","TOP01","ST05","POINT (-90.1451 32.4707)"
"2021","NY","New York","Generation Next Fertility, PLLC","Janelle Luk, MD","115 E. 57th St, 11th Floor","New York","10022","(212) 641-0906","Open","Clinic Services & Profile","Total cycles","1677","802","TOP01","ST01","POINT (-73.9699 40.7615)"
"2021","TX","Texas","Fertility Specialists of Texas-Lubbock","Jerald Goldstein, MD","3405 22nd St, Suite 300","Lubbock","79410","(806) 788-1212","Open","Clinic Services & Profile","SART member","Yes","98","TOP01","ST14","POINT (-101.888 33.5747)"
"2021","TN","Tennessee","Southeastern Center for Fertility and Reproductive Surgery, PLLC","John D. Gordon, MD","11126 Kingston Pike","Knoxville","37934","(865) 777-0088","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","436","TOP01","ST11","POINT (-84.1503 35.8858)"
"2021","NY","New York","Kindbody-New York","Aimee Seungdamrong, MD","16 E. 40th St, 2nd Floor","New York","10011","(855) 563-2639","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","814","TOP01","ST12","POINT (-73.9931 40.737)"
"2021","PA","Pennsylvania","Society Hill Reproductive Medicine","Maureen P. Kelly, MD","822 Pine St, Suite 4B","Philadelphia","19107","(215) 829-8110","Open","Clinic Services & Profile","Gestational carrier services","Yes","8","TOP01","ST13","POINT (-75.1561 39.9443)"
"2021","CA","California","Fertility Specialists Medical Group","Wendy B. Shelly, MD","8010 Frost St, Suite P","San Diego","92123","(858) 505-5500","Open","Clinic Services & Profile","Pregnancies","105","13","TOP01","ST03","POINT (-117.152 32.8015)"
"2021","AZ","Arizona","Arizona Center for Fertility Studies, (ACFS)","Shane T. Lipskind, MD","8426 E. Shea Blvd","Scottsdale","85260","(480) 860-4792","Reorganized","Clinic Services & Profile","Pregnancies","125","375","TOP01","ST03","POINT (-111.898 33.5828)"
"2021","AZ","Arizona","Arizona Center for Reproductive Endocrinology and Infertility","Timothy J. Gelety, MD","5190 E. Farness Dr, Suite 114","Tucson","85712","(520) 326-0001","Open","Clinic Services & Profile","Verified lab accreditation","Yes","160","TOP01","ST15","POINT (-110.883 32.2475)"
"2021","WI","Wisconsin","University of Wisconsin-Generations Fertility Care","Bala Bhagavath, MD","2365 Deming Way","Middleton","53562","(608) 824-6160","Open","Clinic Services & Profile","Fertility preservation cycles","15","397","TOP01","ST02","POINT (-89.5172 43.1006)"
"2021","IL","Illinois","Chicago Infertility Associates, LTD","Ketan N. Jobanputra, MD","396 Remington Blvd, Suite 250","Bolingbrook","60440","(630) 759-2966","Open","Clinic Services & Profile","SART member","No","100","TOP01","ST14","POINT (-88.0164 42.0047)"
"2021","NY","New York","Northwell Health Fertility","Christine M. Mullin, MD","300 Community Dr","Manhasset","11030","(516) 562-2229","Open","Clinic Services & Profile","Verified lab accreditation","Yes","92","TOP01","ST15","POINT (-73.701 40.7753)"
"2021","OH","Ohio","Northeastern Ohio Fertility Center, Fertility Unlimited, Inc","Nicholas J. Spirtos, DO","468 E. Market St","Akron","44304","(330) 376-2300","Open","Clinic Services & Profile","Deliveries","17","476","TOP01","ST04","POINT (-81.5029 41.0792)"
"2021","CA","California","LifeStart Fertility Center","Anita P. Singh, MD","29525 Canwood St, Suite 210","Agoura Hills","91301","(818) 889-4532","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","207","TOP01","ST12","POINT (-118.767 34.148)"
"2021","CA","California","Kindbody-Los Angeles","Meredith Brower, MD","1260 15th St, Suite 1402","Santa Monica","90404","(855) 563-2639","Open","Clinic Services & Profile","Donated embryo services","No","834","TOP01","ST10","POINT (-118.487 34.0263)"
"2021","NC","North Carolina","Reproductive Specialists of the Carolinas","Matrika Johnson, MD","1918 Randolph Rd, Suite 410","Charlotte","28207","(704) 247-2209","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","871","TOP01","ST12","POINT (-80.8251 35.2096)"
"2021","CA","California","California Dream Fertility Center","Fangyin Meng, MD, PHD","113 Waterworks Way, Suite 110","Irvine","92618","(949) 336-4956","Open","Clinic Services & Profile","Embryo cryopreservation services","Yes","889","TOP01","ST11","POINT (-117.7633 33.6655)"
"2021","NY","New York","Neway Medical","Jeff Wang, MD","123 W. 79th St","New York","10024","(212) 750-3330","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","619","TOP01","ST12","POINT (-73.9761 40.7825)"
"2021","MA","Massachusetts","CCRM Boston","Alison E. Zimon, MD","300 Boylston St, Suite 300","Newton","02459","(617) 449-9750","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","801","TOP01","ST12","POINT (-71.18 42.3186)"
"2021","NY","New York","Island Reproductive Services, PC","Eric S. Knochenhauer, MD","237 Richmond Valley Rd","Staten Island","10309","(718) 948-6100","Open","Clinic Services & Profile","Gestational carrier services","Yes","73","TOP01","ST13","POINT (-74.2365 40.5216)"
"2021","TX","Texas","Fertility Specialists of Texas-Lubbock","Jerald Goldstein, MD","3405 22nd St, Suite 300","Lubbock","79410","(806) 788-1212","Open","Clinic Services & Profile","Total infants born","28","98","TOP01","ST05","POINT (-101.888 33.5747)"
"2021","TX","Texas","Fertility Center of Dallas","J. Michael Putman, MD","Baylor Medical Pavilion, 3900 Junius St, Suite 610","Dallas","75246","(972) 884-5700","Open","Clinic Services & Profile","Total infants born","89","445","TOP01","ST05","POINT (-96.7776 32.7908)"
"2021","NY","New York","Sher Fertility Solutions-New York","Drew V. Tortoriello, MD","425 Fifth Ave, 3rd Floor","New York","10016","(646) 792-7476","Open","Clinic Services & Profile","Gestational carrier services","Yes","627","TOP01","ST13","POINT (-73.9825 40.751)"
"2021","AZ","Arizona","Southwest Fertility Center","Sujatha Gunnala, MD","3125 N. 32nd St, Suite 200","Phoenix","85018","(602) 956-7481","Open","Clinic Services & Profile","Total infants born","66","120","TOP01","ST05","POINT (-112.013 33.4852)"
"2021","NY","New York","Global Fertility & Genetics, NY","Kevin J. Doody, MD","115 E. 57th St, Suite 420-430","New York","10022","(646) 739-4956","Open","Clinic Services & Profile","Fertility preservation cycles","10","819","TOP01","ST02","POINT (-73.9699 40.7615)"
"2021","CA","California","Life IVF Center","Frank D. Yelian, MD, PHD","3500 Barranca Pkwy, Suite 300","Irvine","92606","(949) 788-1133","Open","Clinic Services & Profile","Donated embryo services","Yes","7","TOP01","ST10","POINT (-117.815 33.6863)"
"2021","HI","Hawaii","Kaiser Permanente Hawaii Region, Reproductive Medicine Division","Jingwen Hou, MD, PHD","1010 Pensacola St","Honolulu","96814","(808) 432-2540","Open","Clinic Services & Profile","Donor egg services","No","716","TOP01","ST09","POINT (-157.846 21.3009)"
"2021","IL","Illinois","IVF1","Randy S. Morris, MD","3 N. Washington St","Naperville","60540","(630) 357-6540","Open","Clinic Services & Profile","Total infants born","253","17","TOP01","ST05","POINT (-88.148 41.7754)"
"2021","GA","Georgia","Reproductive Medicine and Infertility Associates","Larisa Gavrilova-Jordan, MD","810 Chafee Ave","Augusta","30904","(706) 722-4434","Open","Clinic Services & Profile","Total infants born","57","286","TOP01","ST05","POINT (-81.9903 33.4747)"
"2021","CA","California","Life IVF Center","Frank D. Yelian, MD, PHD","3500 Barranca Pkwy, Suite 300","Irvine","92606","(949) 788-1133","Open","Clinic Services & Profile","Donor egg services","Yes","7","TOP01","ST09","POINT (-117.815 33.6863)"
"2021","HI","Hawaii","Advanced Reproductive Center of Hawaii","Christopher T. Huang, MD","1319 Punahou St, Suite 1180","Honolulu","96826","(808) 949-6611","Open","Clinic Services & Profile","Donated embryo services","Yes","277","TOP01","ST10","POINT (-157.834 21.2999)"
"2021","TX","Texas","Dallas IVF","Brian D. Barnett, MD","2840 Legacy Dr, Bldg 1, Suite 100","Frisco","75034","(214) 297-0027","Open","Clinic Services & Profile","Gestational carrier services","Yes","253","TOP01","ST13","POINT (-96.8409 33.1022)"
"2021","MS","Mississippi","University of Mississippi Medical Center","John D. Isaacs, MD","2925 Layfair Dr, Room 146","Flowood","39232","(601) 984-5330","Open","Clinic Services & Profile","Deliveries","33","114","TOP01","ST04","POINT (-90.1128 32.3276)"
"2021","NY","New York","Boston IVF-The Syracuse Center","Maximillian Klein, MD","5792 Widewaters Pkwy","Syracuse","13214","(315) 703-3050","Open","Clinic Services & Profile","Gestational carrier services","No","817","TOP01","ST13","POINT (-76.0591 43.0494)"
"2021","NJ","New Jersey","Damien Fertility Partners","Miguel Damien, MD","655 Shrewsbury Ave, Suite 300","Shrewsbury","07702","(732) 758-6511","Open","Clinic Services & Profile","Gestational carrier services","Yes","381","TOP01","ST13","POINT (-74.0724 40.3263)"
"2021","NY","New York","Genesis Fertility & Reproductive Medicine","Richard V. Grazi, MD","6010 Bay Pkwy","Brooklyn","11204","(718) 436-3747","Open","Clinic Services & Profile","Donated embryo services","Yes","81","TOP01","ST10","POINT (-73.979 40.6166)"
"2021","MI","Michigan","University of Michigan Center for Reproductive Medicine","Marie Menke, MD","475 Market Pl, Bldg 1, Suite B","Ann Arbor","48108","(734) 763-4323","Open","Clinic Services & Profile","SART member","Yes","707","TOP01","ST14","POINT (-83.7419 42.2431)"
"2021","GA","Georgia","Reproductive Biology Associates","Daniel B. Shapiro, MD","1100 Johnson Ferry Rd N.E., Suite 200","Atlanta","30342","(404) 257-1900","Open","Clinic Services & Profile","Verified lab accreditation","Yes","196","TOP01","ST15","POINT (-84.3495 33.907)"
"2021","NJ","New Jersey","North Hudson IVF, Center for Fertility and Gynecology","Jane E. Miller, MD","385 Sylvan Ave","Englewood Cliffs","07632","(201) 871-1999","Open","Clinic Services & Profile","Total infants born","8","147","TOP01","ST05","POINT (-73.9522 40.8747)"
"2021","NY","New York","NYC In Vitro Fertilization, PC","Alyaa Elassar, MD","693 Fifth Ave, 7th Floor","New York","10022","(800) 853-7595","Open","Clinic Services & Profile","Deliveries","22","822","TOP01","ST04","POINT (-73.9748 40.7612)"
"2021","OH","Ohio","SpringCreek Fertility","Jeremy M. Groll, MD","7095 Clyo Rd","Dayton","45459","(937) 458-5084","Open","Clinic Services & Profile","Fertility preservation cycles","22","618","TOP01","ST02","POINT (-84.1389 39.6422)"
"2021","MI","Michigan","Henry Ford Reproductive Medicine","Ahmad Hammoud, MD","2825 Livernois Rd, Suite A","Troy","48083","(248) 637-4050","Open","Clinic Services & Profile","Donor egg services","Yes","632","TOP01","ST09","POINT (-83.1487 42.5601)"
"2021","IL","Illinois","The Advanced IVF Institute, Charles E. Miller, MD, SC & Associates","Charles E. Miller, MD","120 Osler Dr, Suite 100","Naperville","60540","(630) 428-2229","Open","Clinic Services & Profile","Total infants born","210","173","TOP01","ST05","POINT (-88.1521 41.761)"
"2021","CA","California","The Fertility and Gynecology Center, Monterey Bay IVF","Edward J. Ramirez, MD","9833 Blue Larkspur Ln","Monterey","93940","(831) 649-4483","Open","Clinic Services & Profile","Deliveries","19","356","TOP01","ST04","POINT (-121.802 36.5714)"
"2021","MO","Missouri","Center for Reproductive Medicine & Robotic Surgery","Saji Jacob, MD","844 N. New Ballas Ct, Suite 300","St. Louis","63141","(314) 473-1285","Open","Clinic Services & Profile","Egg cryopreservation services","Yes","187","TOP01","ST12","POINT (-90.4443 38.6731)"
"2021","OH","Ohio","Cleveland Clinic Fertility Center","Marjan Attaran, MD","26900 Cedar Rd, Suite 220S","Beachwood","44122","(216) 839-3150","Open","Clinic Services & Profile","SART member","Yes","380","TOP01","ST14","POINT (-81.4892 41.5005)"
"2021","VA","Virginia","Virginia Center for Reproductive Medicine","Fady I. Sharara, MD","11150 Sunset Hills Rd, Suite 100","Reston","20190","(703) 437-7722","Open","Clinic Services & Profile","Deliveries","42","278","TOP01","ST04","POINT (-77.3304 38.9482)"
"2021","OH","Ohio","The Fertility Wellness Institute of Ohio","Neeoo W. Chin, MD","7671 Tylers Place Blvd","West Chester","45069","(513) 326-4300","Open","Clinic Services & Profile","Fertility preservation cycles","5","528","TOP01","ST02","POINT (-84.3766 39.3588)"
"2021","PA","Pennsylvania","Shady Grove Fertility-Pennsylvania","Isaac E. Sasson, MD, PHD","945 Chesterbrook Blvd","Wayne","19087","(610) 981-6000","Open","Clinic Services & Profile","SART member","Yes","2","TOP01","ST14","POINT (-75.4619 40.0681)"
"2021","TX","Texas","Texas Fertility Center, Vaughn, Silverberg & Associates","Kaylen Silverberg, MD","6500 N. Mopac Expressway, Bldg 1, Suite 1200","Austin","78731","(512) 451-0149","Open","Clinic Services & Profile","Gestational carrier services","Yes","276","TOP01","ST13","POINT (-97.7514 30.3472)"
"2021","FL","Florida","The Reproductive Medicine Group","Timothy R. Yeko, MD","5245 E. Fletcher Ave, Suite 1","Tampa","33617","(813) 676-8844","Open","Clinic Services & Profile","Total infants born","366","267","TOP01","ST05","POINT (-82.3963 28.0686)"
"2021","CA","California","LifeStart Fertility Center","Anita P. Singh, MD","29525 Canwood St, Suite 210","Agoura Hills","91301","(818) 889-4532","Open","Clinic Services & Profile","SART member","Yes","207","TOP01","ST14","POINT (-118.767 34.148)"
"2021","IL","Illinois","Center for Reproductive Care","Mary W. Molo, MD","1725 W. Harrison St, Suite 408E","Chicago","60612","(312) 942-3835","Open","Clinic Services & Profile","SART member","Yes","57","TOP01","ST14","POINT (-87.6701 41.8729)"
"2021","MO","Missouri","Missouri Fertility","Gilbert B. Wilshire, MD","1506 E. Broadway, Suite 220","Columbia","65201","(573) 443-4511","Open","Clinic Services & Profile","Donated embryo services","No","365","TOP01","ST10","POINT (-92.3174 38.9505)"
"2021","TN","Tennessee","The Center for Reproductive Health","Jaime M. Vasquez, MD","2410 Patterson St, Suite 401","Nashville","37203","(615) 321-8899","Open","Clinic Services & Profile","Total cycles","187","66","TOP01","ST01","POINT (-86.8109 36.1523)"
"2021","ID","Idaho","Idaho Center for Reproductive Medicine","Cristin C. Slater, MD","1000 E. Park Blvd, Suite 110","Boise","83712","(208) 342-5900","Open","Clinic Services & Profile","Donor egg services","Yes","35","TOP01","ST09","POINT (-116.188 43.6032)"
"2021","NY","New York","Infertility & IVF Medical Associates of Western New York, PLLC dba, Buffalo IVF","Adam M. Griffin, MD","4510 Main St","Buffalo","14226","(716) 839-3057","Open","Clinic Services & Profile","Donated embryo services","No","440","TOP01","ST10","POINT (-78.7831 42.9639)"
